55.681994,37.878645,1.4
55.68199416666666,37.878646333333336,0.8
55.68258566666667,37.87968466666667,0.7
55.68257533333334,37.87965883333333,0.2
55.6825635,37.87963083333333,1.7
55.68257066666667,37.87966816666667,1.9
55.682570333333324,37.87965333333333,1.1
55.68257100000001,37.879652666666665,1.6
55.6825725,37.879663,0.8
55.68256483333333,37.87960966666667,3.5
55.68256183333333,37.879617,3.0
55.682553000000006,37.87959283333333,0.4
55.6825545,37.879585166666665,0.5
55.68255666666667,37.879585,0.2
55.68255666666667,37.87958866666667,1.5
55.6825605,37.879608833333336,2.1
55.682564166666666,37.87963083333333,1.1
55.68255783333334,37.87961966666667,1.3
55.682551333333336,37.879605833333336,2.5
55.68253516666667,37.87958066666667,2.6
55.68252833333333,37.879596666666664,0.8
55.682520000000004,37.87958733333333,1.4
55.6825065,37.879562,1.8
55.68250066666666,37.87956616666667,1.4
55.68248749999999,37.87953983333333,0.5
55.6824865,37.879552833333335,1.4
55.68249383333333,37.87958083333333,3.1
55.682497833333336,37.87960216666667,2.2
55.68249716666666,37.87961566666667,1.0
55.68249483333334,37.87961666666667,2.3
55.68249283333333,37.879629,0.9
55.6824945,37.87964366666667,2.8
55.6824975,37.87966083333333,1.0
55.68250166666667,37.8796845,0.3
55.68250816666667,37.87971016666667,1.3
55.682513,37.87973933333333,1.8
55.68249416666666,37.87965633333333,3.5
55.68249483333334,37.87967566666667,1.7
55.68249083333333,37.879675166666665,1.8
55.68247800000001,37.879638500000006,0.6
55.682469499999996,37.879607,1.6
55.68245933333333,37.87956833333333,2.2
55.682460000000006,37.87956166666667,1.8
55.6824475,37.879517666666665,0.3
55.68244183333333,37.879491,1.1
55.68243283333333,37.8794365,2.5
55.68240349999999,37.879395,1.7
55.682377333333335,37.879355499999996,3.6
55.68235916666666,37.87934766666667,1.9
55.682339,37.879322,1.0
55.682317833333336,37.8793015,1.1
55.68229766666666,37.8792905,2.2
55.68228166666666,37.87926866666667,3.8
55.68226800000001,37.879265333333336,2.9
55.682246,37.87920016666667,1.9
55.682240500000006,37.879155833333336,1.1
55.682237333333326,37.87913,1.4
55.68223566666667,37.879121000000005,0.5
55.682235000000006,37.87910866666667,3.5
55.682238000000005,37.8791485,3.2
55.68223366666666,37.8791455,2.0
55.682230499999996,37.879133,3.4
55.682228833333326,37.8791155,1.7
55.68222533333333,37.87908616666667,1.0
55.682224833333336,37.87908766666667,1.4
55.68222066666667,37.87906983333333,3.1
55.682218,37.879046333333335,0.8
55.68221616666666,37.879017999999995,1.0
55.682215666666664,37.87900783333334,1.0
55.682213000000004,37.878983166666664,3.4
55.68221400000001,37.878969,0.2
55.68222000000001,37.878978,1.0
55.68222016666667,37.878945333333334,1.4
55.68222116666667,37.87893233333333,1.5
55.68222266666667,37.87893333333333,2.1
55.68222083333333,37.878912,1.2
55.68222383333333,37.878911,0.9
55.682226166666666,37.878917666666666,1.8
55.68223166666667,37.87891316666666,2.8
55.68223233333333,37.87887533333333,1.9
55.68224416666667,37.87890933333333,1.3
55.68225133333333,37.87893616666667,2.0
55.682258000000004,37.87895916666666,3.7
55.68225900000001,37.87895433333333,1.2
55.68226666666666,37.87898883333333,2.1
55.6822675,37.878986000000005,2.3
55.682269833333336,37.878999666666665,1.0
55.68227100000001,37.878986833333336,3.1
55.68227066666667,37.878978999999994,1.3
55.68226166666667,37.878921500000004,1.7
55.68226,37.87890016666667,0.9
55.68226483333333,37.878906666666666,1.9
55.68226966666666,37.878925333333335,2.6
55.68226433333333,37.878909,1.8
55.68226333333334,37.878923666666665,2.8
55.68225866666667,37.87893533333333,1.1
55.68225833333333,37.87896166666667,3.1
55.68225600000001,37.878977166666665,0.9
55.68225566666667,37.87900166666667,1.1
55.68225399999999,37.87902966666666,2.1
55.682249166666665,37.879045,0.1
55.6822485,37.879067,2.5
55.682252,37.87910683333334,3.3
55.68225183333334,37.879126,3.5
55.682249,37.87912883333333,0.4
55.6822485,37.8791315,0.6
55.68224716666667,37.87912966666667,0.6
55.68224566666666,37.87912216666667,1.6
55.68224116666667,37.87910516666667,1.5
55.682240666666665,37.87908933333333,1.4
55.68223966666666,37.87908216666666,0.9
55.682235000000006,37.879079499999996,1.1
55.68223133333333,37.879044,1.1
55.68223066666666,37.879025166666665,1.4
55.6822335,37.87901683333334,0.7
55.68223666666666,37.87899866666667,2.0
55.68224383333333,37.878984833333334,3.0
55.68224866666666,37.8789815,1.2
55.682250833333335,37.8789745,0.7
55.682247833333335,37.87893483333333,0.7
55.682244833333336,37.87891,2.0
55.682247000000004,37.87889466666666,1.3
55.6822515,37.878884500000005,1.4
55.682252166666665,37.87887383333334,2.2
55.68224866666666,37.87884366666666,2.9
55.682246500000005,37.87883033333333,2.7
55.68224583333334,37.878833500000006,3.1
55.68224716666667,37.87883183333334,2.3
