55.64197540283203,37.88532257080078,3.79
55.64197540283203,37.886009216308594,3.95
55.64197540283203,37.886695861816406,5.32
55.64197540283203,37.88738250732422,5.53
55.64197540283203,37.88806915283203,4.89
55.64128875732422,37.88463592529297,6.92
55.64128875732422,37.88532257080078,4.06
55.64128875732422,37.886009216308594,2.79
55.64128875732422,37.88738250732422,4.91
55.64128875732422,37.88806915283203,4.68
55.640602111816406,37.883949279785156,4.92
55.640602111816406,37.88463592529297,5.12
55.640602111816406,37.88532257080078,4.22
55.640602111816406,37.886009216308594,1.54
55.640602111816406,37.886695861816406,4.74
55.640602111816406,37.88738250732422,4.29
55.640602111816406,37.88806915283203,4.58
55.639915466308594,37.88463592529297,6.12
55.639915466308594,37.88532257080078,4.35
55.639915466308594,37.886009216308594,3.74
55.639915466308594,37.886695861816406,5.07
55.639915466308594,37.88738250732422,4.7
55.639915466308594,37.88806915283203,5.81
55.639915466308594,37.888755798339844,5.86
55.63922882080078,37.861289978027344,5.28
55.63922882080078,37.861976623535156,5.84
55.63922882080078,37.86266326904297,4.36
55.63922882080078,37.86334991455078,4.43
55.63922882080078,37.864036560058594,5.13
55.63922882080078,37.864723205566406,5.6
55.63922882080078,37.86540985107422,5.32
55.63922882080078,37.86609649658203,5.33
55.63922882080078,37.866783142089844,5.85
55.63922882080078,37.867469787597656,3.79
55.63922882080078,37.86815643310547,3.64
55.63922882080078,37.86884307861328,5.64
55.63922882080078,37.869529724121094,6.03
55.63922882080078,37.88188934326172,4.17
55.63922882080078,37.88257598876953,2.46
55.63922882080078,37.883262634277344,3.05
55.63922882080078,37.883949279785156,3.78
55.63922882080078,37.88532257080078,4.05
55.63922882080078,37.886009216308594,5.64
55.63922882080078,37.886695861816406,6.27
55.63922882080078,37.88738250732422,6.85
55.63922882080078,37.88806915283203,7.12
55.63922882080078,37.888755798339844,5.86
55.63922882080078,37.889442443847656,7.88
55.63854217529297,37.85991668701172,2.82
55.63854217529297,37.86060333251953,3.31
55.63854217529297,37.861289978027344,4.16
55.63854217529297,37.861976623535156,5.1
55.63854217529297,37.86266326904297,7.57
55.63854217529297,37.86334991455078,8.05
55.63854217529297,37.864036560058594,8.31
55.63854217529297,37.864723205566406,9.09
55.63854217529297,37.86540985107422,9.09
55.63854217529297,37.86609649658203,9.4
55.63854217529297,37.866783142089844,9.72
55.63854217529297,37.867469787597656,5.85
55.63854217529297,37.86815643310547,5.82
55.63854217529297,37.86884307861328,5.61
55.63854217529297,37.869529724121094,6.01
55.63854217529297,37.870216369628906,5.46
55.63854217529297,37.87090301513672,5.49
55.63854217529297,37.87158966064453,5.84
55.63854217529297,37.881202697753906,9.79
55.63854217529297,37.88188934326172,5.07
55.63854217529297,37.88257598876953,4.18
55.63854217529297,37.883262634277344,3.87
55.63854217529297,37.883949279785156,3.46
55.63854217529297,37.88463592529297,3.49
55.63854217529297,37.88532257080078,4.05
55.63854217529297,37.886009216308594,5.26
55.63854217529297,37.886695861816406,7.59
55.63854217529297,37.88738250732422,8.09
55.63854217529297,37.88806915283203,8.09
55.63854217529297,37.888755798339844,8.2
55.63854217529297,37.889442443847656,6.37
55.63854217529297,37.89012908935547,5.5
55.637855529785156,37.85991668701172,2.87
55.637855529785156,37.86060333251953,3.45
55.637855529785156,37.861289978027344,7.2
55.637855529785156,37.861976623535156,7.69
55.637855529785156,37.86266326904297,7.87
55.637855529785156,37.86334991455078,8.68
55.637855529785156,37.864036560058594,9.02
55.637855529785156,37.864723205566406,8.5
55.637855529785156,37.86540985107422,7.25
55.637855529785156,37.86609649658203,8.9
55.637855529785156,37.866783142089844,8.33
55.637855529785156,37.867469787597656,8.26
55.637855529785156,37.86815643310547,8.91
55.637855529785156,37.86884307861328,10.66
55.637855529785156,37.869529724121094,9.7
55.637855529785156,37.870216369628906,9.47
55.637855529785156,37.87090301513672,7.15
55.637855529785156,37.87158966064453,5.12
55.637855529785156,37.872276306152344,3.3
55.637855529785156,37.880516052246094,6.79
55.637855529785156,37.881202697753906,6.78
55.637855529785156,37.88188934326172,6.53
55.637855529785156,37.88257598876953,3.18
55.637855529785156,37.883262634277344,2.92
55.637855529785156,37.883949279785156,3.66
55.637855529785156,37.88463592529297,3.6
55.637855529785156,37.886009216308594,8.94
55.637855529785156,37.886695861816406,7.11
55.637855529785156,37.88738250732422,7.47
55.637855529785156,37.88806915283203,7.87
55.637855529785156,37.888755798339844,8.09
55.637855529785156,37.889442443847656,5.74
55.637855529785156,37.89012908935547,2.95
55.637168884277344,37.85991668701172,7.47
55.637168884277344,37.86060333251953,8.14
55.637168884277344,37.861289978027344,6.6
55.637168884277344,37.861976623535156,6.71
55.637168884277344,37.86266326904297,8.39
55.637168884277344,37.86334991455078,8.37
55.637168884277344,37.864036560058594,8.12
55.637168884277344,37.864723205566406,7.48
55.637168884277344,37.86540985107422,6.61
55.637168884277344,37.86609649658203,5.41
55.637168884277344,37.866783142089844,4.92
55.637168884277344,37.867469787597656,4.32
55.637168884277344,37.86815643310547,6.05
55.637168884277344,37.86884307861328,6.05
55.637168884277344,37.869529724121094,6.02
55.637168884277344,37.870216369628906,8.47
55.637168884277344,37.87090301513672,9.68
55.637168884277344,37.87158966064453,8.33
55.637168884277344,37.872276306152344,7.34
55.637168884277344,37.872962951660156,1.11
55.637168884277344,37.87364959716797,1.15
55.637168884277344,37.87433624267578,6.55
55.637168884277344,37.87914276123047,7.16
55.637168884277344,37.87982940673828,8.03
55.637168884277344,37.880516052246094,10.19
55.637168884277344,37.881202697753906,8.37
55.637168884277344,37.88188934326172,4.25
55.637168884277344,37.88257598876953,2.3
55.637168884277344,37.883262634277344,1.98
55.637168884277344,37.883949279785156,3.95
55.637168884277344,37.88463592529297,4.04
55.637168884277344,37.886009216308594,7.01
